crop_id,district_id ,avg_yield,total_area,best_season
791,791,1.166666667,6,Kharif
792,792,1.193991416,6990,Rabi
793,793,1.105633803,142,Rabi
794,794,1.222222222,18,Kharif
795,795,1.234782609,115,Rabi
796,796,1.192468619,239,Rabi
797,797,1.866666667,30,Rabi
798,798,1.3125,48,Rabi
799,799,2,2,Kharif
800,800,1.790849673,153,Rabi
801,801,1.2,10,Kharif
802,802,1.175996413,107059,Rabi
803,803,1.091001924,143953,Rabi
804,804,0.791002469,139705,Rabi
805,805,1.108695652,46,Kharif
806,806,1.105068863,7043,Rabi
807,807,1.236976983,10731,Rabi
808,808,1.19399011,13145,Rabi
809,809,1.105010261,19979,Rabi
810,810,1.23700028,28616,Rabi
811,811,1.194005711,39571,Rabi
812,812,1.103658537,164,Rabi
813,813,1.236111111,288,Rabi
814,814,1.19412382,953,Rabi
815,815,1.083333333,12,Kharif
816,816,1.104940498,2773,Rabi
817,817,1.237307344,4412,Rabi
818,818,1.194007747,8778,Rabi
819,819,1.874011403,43496,Rabi
820,820,1.311004572,67372,Rabi
821,821,1.789996303,78451,Rabi
822,822,1.104919293,5204,Rabi
823,823,1,1,Kharif
824,824,1.236988543,6110,Rabi
825,825,1.194016946,5783,Rabi
826,826,1.874193548,930,Rabi
827,827,1.3125,16,Kharif
828,828,1.310854503,2165,Rabi
829,829,1.789938556,2604,Rabi
830,830,1.87628866,97,Rabi
831,831,1.311827957,93,Rabi
832,832,1.790697674,215,Rabi
833,833,1.868852459,61,Rabi
834,834,1.310559006,322,Rabi
835,835,1.792134831,178,Rabi
836,836,1.105376344,465,Rabi
837,837,1.237091675,949,Rabi
838,838,1.193982808,3490,Rabi
839,839,1.833333333,6,Rabi
840,840,1.304347826,23,Rabi
841,841,0.714285714,70,Kharif
842,842,1.381963596,3626,Rabi
843,843,0.561151079,139,Kharif
844,844,1.091165793,2479,Rabi
845,845,0.704225352,71,Kharif
846,846,1.44591195,3180,Rabi
847,847,0.44,758700,Kharif
848,848,1.554999201,18773,Rabi
849,849,0.354999986,732262,Kharif
850,850,1.064008215,17529,Rabi
851,851,0.280000298,670935,Kharif
852,852,1.316002656,15060,Rabi
853,853,0.729997374,171365,Kharif
854,854,2.765984237,21443,Rabi
855,855,0.493004585,101638,Kharif
856,856,2.818026302,18706,Rabi
857,857,0.675002369,137201,Kharif
858,858,2.282986034,22411,Rabi
859,859,0.514285714,140,Kharif
860,860,1.981781377,494,Rabi
861,861,0.96,50,Kharif
862,862,1.74904943,526,Rabi
863,863,0.96,125,Kharif
864,864,1.684482759,580,Rabi
865,865,0.73015873,189,Kharif
866,866,2.543990573,5092,Rabi
867,867,0.875776398,161,Kharif
868,868,2.152869757,3624,Rabi
869,869,0.958490566,265,Kharif
870,870,1.339003354,8348,Rabi
871,871,0.364996491,119708,Kharif
872,872,1.716990435,20282,Rabi
873,873,0.133999272,87896,Kharif
874,874,1.354993983,18282,Rabi
875,875,0.198002736,109650,Kharif
876,876,1.693001114,19746,Rabi
877,877,0.596939803,4967,Kharif
878,878,1.958014463,14243,Rabi
879,879,0.498078628,3383,Kharif
880,880,1.644026325,11852,Rabi
881,881,0.494154676,2224,Kharif
882,882,2.104984894,14564,Rabi
883,883,1.018036072,499,Kharif
884,884,1.720988991,5541,Rabi
885,885,1.043841336,479,Kharif
886,886,1.267041103,3917,Rabi
887,887,0.872897196,535,Kharif
888,888,1.253963119,6182,Rabi
889,889,0.795930233,1720,Kharif
890,890,2.241959218,4757,Rabi
891,891,0.991878173,985,Kharif
892,892,1.870902234,3447,Rabi
893,893,1.086999022,1023,Kharif
894,894,1.66803653,6570,Rabi
895,895,0.860002274,175910,Kharif
896,896,2.02700027,33333,Rabi
897,897,0.575001191,167944,Kharif
898,898,1.405005269,18980,Rabi
899,899,0.953000656,172279,Kharif
900,900,1.840977881,17180,Rabi
901,901,0.571992498,66118,Kharif
902,902,1.401995153,42503,Rabi
903,903,0.451990934,54271,Kharif
904,904,0.950996171,36038,Rabi
905,905,0.603992241,40729,Kharif
906,906,1.271008343,34641,Rabi
907,907,1.289788933,1753,Kharif
908,908,1.491948917,3602,Rabi
909,909,0.866946779,714,Kharif
910,910,1.721077655,2524,Rabi
911,911,0.859375,384,Kharif
912,912,1.47706422,4469,Rabi
913,913,0.794984602,20457,Kharif
914,914,1.02399302,13754,Rabi
915,915,0.587991201,20002,Kharif
916,916,0.77402734,9510,Rabi
917,917,0.791976989,19469,Kharif
918,918,1.013013699,16060,Rabi
919,919,0.711297071,239,Kharif
920,920,1.738035264,7146,Rabi
921,921,0.559585492,193,Kharif
922,922,1.019887207,3369,Rabi
923,923,0.699386503,163,Kharif
924,924,2.410074938,2402,Rabi
925,925,0.795275591,1524,Kharif
926,926,1.728930308,4936,Rabi
927,927,1.029222677,1711,Kharif
928,928,1.326091371,4925,Rabi
929,929,1.169731259,1414,Kharif
930,930,1.862074918,5793,Rabi
931,931,0.486704271,1241,Kharif
932,932,1.227015323,6004,Rabi
933,933,0.312396694,605,Kharif
934,934,1.343924431,4658,Rabi
935,935,0.56374502,502,Kharif
936,936,1.29304912,5395,Rabi
937,937,1.459097859,2616,Kharif
938,938,2.605962593,7111,Rabi
939,939,1.860914663,4242,Kharif
940,940,2.523965737,5487,Rabi
941,941,1.847086081,5611,Kharif
942,942,2.044024419,8518,Rabi
943,943,0.707987262,30461,Kharif
944,944,1.113082437,5580,Rabi
945,945,0.712005196,29254,Kharif
946,946,1.144036009,3999,Rabi
947,947,0.862995147,26583,Kharif
948,948,1.591972278,6926,Rabi
949,949,1.135027985,12864,Kharif
950,950,1.981884058,2208,Rabi
951,951,0.821972268,10313,Kharif
952,952,1.749160134,893,Rabi
953,953,1.179011013,9262,Kharif
954,954,1.684775742,1583,Rabi
955,955,0.791009025,46758,Kharif
956,956,1.273037543,4688,Rabi
957,957,0.791002557,36766,Kharif
958,958,0.947968639,2806,Rabi
959,959,0.843006683,42798,Kharif
960,960,1.373886545,4266,Rabi
961,961,1.06899884,20696,Kharif
962,962,1.058004546,24636,Rabi
963,963,0.857991885,17499,Kharif
964,964,1.016993693,22832,Rabi
965,965,0.858019177,16791,Kharif
966,966,1.552009624,28264,Rabi
967,967,1.680597015,670,Kharif
968,968,2.309144761,2701,Rabi
969,969,1.561290323,155,Kharif
970,970,1.982939124,2579,Rabi
971,971,0.956989247,465,Kharif
972,972,2.023088569,2642,Rabi
973,973,0.365853659,82,Kharif
974,974,0.329987047,3088,Rabi
975,975,0.352941176,17,Kharif
976,976,0.12670068,1176,Rabi
977,977,0.5,10,Kharif
978,978,0.326264274,1839,Rabi
979,979,0.092449923,649,Kharif
980,980,0.541966427,417,Rabi
981,981,0.147835269,947,Kharif
982,982,0.370091447,1859,Rabi
983,983,0.109756098,492,Kharif
984,984,0.541025641,1560,Rabi
985,985,0.522966709,2373,Kharif
986,986,0.541108987,1569,Rabi
987,987,0.530038899,6941,Kharif
988,988,0.369922213,3471,Rabi
989,989,0.385987261,5495,Kharif
990,990,0.541194645,1942,Rabi
991,991,0.541262136,1236,Rabi
992,992,0.491525424,59,Kharif
993,993,0.369534556,709,Rabi
994,994,0.541196878,1153,Rabi
995,995,0.333333333,9,Rabi
996,996,0.430517711,367,Kharif
997,997,0.5408,625,Rabi
998,998,0.485596708,243,Kharif
999,999,0.369951803,6017,Rabi
1000,1000,0.361111111,180,Kharif
1001,1001,0.541300527,569,Rabi
1002,1002,0.330164218,1157,Rabi
1003,1003,0.127221038,1407,Rabi
1004,1004,0.326052211,1877,Rabi
1005,1005,0.329159213,559,Rabi
1006,1006,0.127236581,503,Rabi
1007,1007,0.326633166,199,Rabi
1008,1008,0.541329011,617,Rabi
1009,1009,0.368811881,404,Rabi
1010,1010,0.367088608,79,Kharif
1011,1011,0.541732283,635,Rabi
1012,1012,0.5,4,Kharif
1013,1013,0.540749554,1681,Rabi
1014,1014,0.5,2,Kharif
1015,1015,0.370192308,1248,Rabi
1016,1016,0.375,8,Kharif
1017,1017,0.540682415,1143,Rabi
1018,1018,0.402058433,6024,Kharif
1019,1019,0.329829172,2283,Rabi
1020,1020,0.389082058,5752,Kharif
1021,1021,0.127082048,1621,Rabi
1022,1022,0.477111111,4500,Kharif
1023,1023,0.32595326,1626,Rabi
1024,1024,0.3625,80,Kharif
1025,1025,0.330670927,626,Rabi
1026,1026,0.352941176,17,Kharif
1027,1027,0.126213592,412,Rabi
1028,1028,0.325508607,639,Rabi
1029,1029,0.33010989,2275,Rabi
1030,1030,0.127047146,2015,Rabi
1031,1031,0.32596401,3890,Rabi
1032,1032,0.318181818,22,Rabi
1033,1033,0.25,4,Rabi
1034,1034,0.323899371,318,Rabi
1035,1035,0.541340296,1149,Rabi
1036,1036,0.370071259,2105,Rabi
1037,1037,0.363636364,11,Kharif
1038,1038,0.540716612,921,Rabi
1039,1039,0.222148541,1508,Kharif
1040,1040,0.32987013,385,Rabi
1041,1041,0.306666667,825,Kharif
1042,1042,0.127472527,455,Rabi
1043,1043,0.294840295,407,Kharif
1044,1044,0.326388889,576,Rabi
1045,1045,0.540322581,372,Rabi
1046,1046,0.5,20,Kharif
1047,1047,0.370466321,772,Rabi
1048,1048,0.539473684,228,Rabi
1049,1049,0.552017247,16235,Rabi
1050,1050,0.5,2,Kharif
1051,1051,0.42899927,13690,Rabi
1052,1052,0.25,4,Kharif
1053,1053,0.592967501,15016,Rabi
1054,1054,0.430769231,325,Kharif
1055,1055,0.770970329,6235,Rabi
1056,1056,0.485294118,136,Kharif
1057,1057,0.864930838,4916,Rabi
1058,1058,0.36440678,118,Kharif
1059,1059,0.890084801,6132,Rabi
1060,1060,0.481001824,26871,Rabi
1061,1061,0.227005004,22581,Rabi
1062,1062,0.431998215,26889,Rabi
1063,1063,0.330252101,1190,Rabi
1064,1064,0.126436782,870,Rabi
1065,1065,0.326086957,644,Rabi
1066,1066,0.540298507,335,Rabi
1067,1067,0.368644068,236,Rabi
1068,1068,0.540609137,394,Rabi
1069,1069,1.675002021,37111,Kharif
1070,1070,0.851996657,74174,Rabi
1071,1071,1.53899608,39286,Kharif
1072,1072,0.451004054,53035,Rabi
1073,1073,1.443010449,35410,Kharif
1074,1074,0.608003796,63220,Rabi
1075,1075,1.723076923,3900,Kharif
1076,1076,1.15003296,15170,Rabi
1077,1077,1.564005506,2906,Kharif
1078,1078,0.906989587,12676,Rabi
1079,1079,2.468967726,12487,Kharif
1080,1080,0.908980412,21391,Rabi
1081,1081,0.905833333,2400,Kharif
1082,1082,1.456521739,46,Rabi
1083,1083,0.525197328,1647,Kharif
1084,1084,1.192307692,130,Rabi
1085,1085,1.175103734,2410,Kharif
1086,1086,1.166666667,6,Rabi
1087,1087,0.571776156,822,Kharif
1088,1088,0.727272727,22,Rabi
1089,1089,0.332007952,503,Kharif
1090,1090,0.8,15,Rabi
1091,1091,2.958015267,786,Kharif
1092,1092,0.570652174,184,Kharif
1093,1093,0.738693467,398,Rabi
1094,1094,0.328947368,76,Kharif
1095,1095,0.802037509,8638,Rabi
1096,1096,2.957960458,9610,Kharif
1097,1097,1.877990859,22318,Rabi
1098,1098,0.52499101,2781,Kharif
1099,1099,0.456047588,1513,Rabi
1100,1100,0.409297052,882,Kharif
1101,1101,0.251037344,11086,Rabi
1102,1102,0.237947494,4190,Kharif
1103,1103,0.496007579,7389,Rabi
1104,1104,0.959203036,1054,Kharif
1105,1105,0.968224299,1070,Rabi
1106,1106,0.982532751,229,Kharif
1107,1107,0.803088803,1554,Rabi
1108,1108,0.914750958,1044,Kharif
1109,1109,0.926686217,1023,Rabi
1110,1110,1.24881947,2753,Kharif
1111,1111,0.6869822,12191,Rabi
1112,1112,0.907232704,1908,Kharif
1113,1113,0.647864625,7446,Rabi
1114,1114,0.65196316,2063,Kharif
1115,1115,1.356007693,9879,Rabi
1116,1116,0.569105691,123,Kharif
1117,1117,0.738356164,730,Rabi
1118,1118,0.333333333,81,Kharif
1119,1119,0.802540416,866,Rabi
1120,1120,2.959183673,147,Kharif
1121,1121,1.878411911,1209,Rabi
1122,1122,1.055040292,6577,Kharif
1123,1123,1.525996113,86436,Rabi
1124,1124,0.976799242,2112,Kharif
1125,1125,1.34100138,100721,Rabi
1126,1126,4.550968213,13685,Kharif
1127,1127,1.340997935,104115,Rabi
1128,1128,0.709002121,127781,Kharif
1129,1129,0.619998233,45284,Rabi
1130,1130,0.9210046,107386,Kharif
1131,1131,0.862001342,38754,Rabi
1132,1132,0.758995298,95272,Kharif
1133,1133,0.602004826,32322,Rabi
1134,1134,1.103997209,45857,Kharif
1135,1135,0.750994686,37449,Rabi
1136,1136,0.837004628,39541,Kharif
1137,1137,1.042035552,43035,Rabi
1138,1138,0.820002207,36256,Kharif
1139,1139,0.777007768,35786,Rabi
1140,1140,0.339990317,8262,Kharif
1141,1141,0.649036356,9132,Rabi
1142,1142,0.246025738,14531,Kharif
1143,1143,0.398011427,13477,Rabi
1144,1144,0.5069869,13740,Kharif
1145,1145,0.695005668,14997,Rabi
1146,1146,0.750139121,3594,Kharif
1147,1147,1.390989148,22484,Rabi
1148,1148,0.767143709,3354,Kharif
1149,1149,1.795995671,24024,Rabi
1150,1150,0.916147931,2731,Kharif
1151,1151,1.5990005,20010,Rabi
1152,1152,0.571974522,1570,Kharif
1153,1153,0.738108883,3490,Rabi
1154,1154,0.333333333,792,Kharif
1155,1155,0.802036846,8739,Rabi
1156,1156,2.95813345,2293,Kharif
1157,1157,1.878005436,9566,Rabi
1158,1158,1.031006995,51182,Kharif
1159,1159,1.092013608,18519,Rabi
1160,1160,1.04300663,44342,Kharif
1161,1161,0.99101761,16922,Rabi
1162,1162,1.054999743,38982,Kharif
1163,1163,0.938987356,18111,Rabi
1164,1164,0.740740741,162,Rabi
1165,1165,0.3,10,Kharif
1166,1166,0.802120141,283,Rabi
1167,1167,3,3,Kharif
1168,1168,1.875,104,Rabi
1169,1169,0.570652174,184,Kharif
1170,1170,0.733944954,109,Rabi
1171,1171,0.333333333,318,Kharif
1172,1172,0.8,40,Rabi
1173,1173,2.957446809,376,Kharif
1174,1174,1.888888889,27,Rabi
1175,1175,0.572122053,1442,Kharif
1176,1176,0.734042553,94,Rabi
1177,1177,0.333116461,1537,Kharif
1178,1178,0.801652893,363,Rabi
1179,1179,2.958297872,1175,Kharif
1180,1180,1.879396985,199,Rabi
1181,1181,0.571808511,376,Kharif
1182,1182,0.732142857,56,Rabi
1183,1183,0.332446809,376,Kharif
1184,1184,0.8,20,Rabi
1185,1185,2.95703125,256,Kharif
1186,1186,1.868421053,38,Rabi
1187,1187,1.007774538,1029,Kharif
1188,1188,0.562958671,10356,Rabi
1189,1189,0.875090777,1377,Kharif
1190,1190,0.638993102,16526,Rabi
1191,1191,1.05068836,1598,Kharif
1192,1192,0.542975926,10343,Rabi
1193,1193,0.570987654,324,Kharif
1194,1194,0.738137083,1138,Rabi
1195,1195,0.334029228,479,Kharif
1196,1196,0.801426221,1823,Rabi
1197,1197,2.958139535,430,Kharif
1198,1198,1.878172589,1182,Rabi
1199,1199,0.269081501,4638,Rabi
1200,1200,0.304113284,2966,Rabi
1201,1201,0.277089783,3876,Rabi
1202,1202,0.2,5,Rabi
1203,1203,0.25,8,Rabi
1204,1204,0.285714286,7,Rabi
1205,1205,0.238095238,21,Rabi
1206,1206,0.285714286,14,Rabi
1207,1207,0.263157895,19,Rabi
1208,1208,0.5,2,Rabi
1209,1209,0,1,Rabi
1210,1210,0.115,1000,Rabi
1211,1211,0.303713528,754,Rabi
1212,1212,0.167235495,586,Rabi
1213,1213,0.243243243,74,Rabi
1214,1214,0.314285714,35,Rabi
1215,1215,0.23880597,134,Rabi
1216,1216,0.305841924,291,Rabi
1217,1217,0.264150943,53,Rabi
1218,1218,3.804984424,22470,Kharif
1219,1219,4.539004387,5243,Rabi
1220,1220,2.116016253,23626,Kharif
1221,1221,4.035905108,4679,Rabi
1222,1222,4,24496,Kharif
1223,1223,4.402985075,5963,Rabi
1224,1224,2.67304087,2667,Kharif
1225,1225,6.472035794,447,Rabi
1226,1226,0.968935329,3541,Kharif
1227,1227,6.935559006,1288,Rabi
1228,1228,1.715978226,6246,Kharif
1229,1229,5.599834983,1212,Rabi
1230,1230,2.673469388,294,Kharif
1231,1231,6.469135802,81,Rabi
1232,1232,0.969348659,261,Kharif
1233,1233,6.929577465,284,Rabi
1234,1234,1.715633423,742,Kharif
1235,1235,5.599489796,392,Rabi
1236,1236,2.672757475,1204,Kharif
1237,1237,6.472853292,2597,Rabi
1238,1238,0.96907941,1423,Kharif
1239,1239,6.930041841,5975,Rabi
1240,1240,1.715973535,2116,Kharif
1241,1241,5.599968711,6392,Rabi
1242,1242,2.673205179,2549,Kharif
1243,1243,6.473105974,4369,Rabi
1244,1244,0.969058874,2327,Kharif
1245,1245,6.930077519,6450,Rabi
1246,1246,1.716011308,3891,Kharif
1247,1247,5.59998257,22949,Rabi
1248,1248,2.679245283,53,Kharif
1249,1249,6.483870968,31,Rabi
1250,1250,0.970588235,136,Kharif
1251,1251,6.92,25,Rabi
1252,1252,1.720588235,68,Kharif
1253,1253,5.5,4,Rabi
1254,1254,3.519993061,57645,Kharif
1255,1255,4.74698871,31797,Rabi
1256,1256,3.076997735,74184,Kharif
1257,1257,4.414006081,31572,Rabi
1258,1258,3.868000309,116523,Kharif
1259,1259,4.714992867,46262,Rabi
1260,1260,3.329985301,12246,Kharif
1261,1261,2.290876927,3957,Rabi
1262,1262,0.953021258,17923,Kharif
1263,1263,3.908008926,4033,Rabi
1264,1264,4.379978151,20138,Kharif
1265,1265,4.683977901,5430,Rabi
1266,1266,2.673093972,4512,Kharif
1267,1267,6.472848171,2707,Rabi
1268,1268,0.968974974,5834,Kharif
1269,1269,6.928332537,4186,Rabi
1270,1270,1.71593674,6576,Kharif
1271,1271,5.600071098,5626,Rabi
1272,1272,2.672611465,785,Kharif
1273,1273,6.473282443,131,Rabi
1274,1274,0.968972533,1966,Kharif
1275,1275,6.930269414,631,Rabi
1276,1276,1.71590266,3534,Kharif
1277,1277,5.6,1490,Rabi
1278,1278,1.892991333,39922,Kharif
1279,1279,4.53926097,866,Rabi
1280,1280,1.174995664,69196,Kharif
1281,1281,4.036129438,3183,Rabi
1282,1282,2.163001531,92766,Kharif
1283,1283,4.403045685,1970,Rabi
1284,1284,2.309998883,89510,Kharif
1285,1285,4.538950715,1887,Rabi
1286,1286,2.294994836,86171,Kharif
1287,1287,4.036013986,2860,Rabi
1288,1288,1.863001594,109775,Kharif
1289,1289,4.403002309,2598,Rabi
1290,1290,2.94312584,2233,Kharif
1291,1291,4.53877551,245,Rabi
1292,1292,2.31088314,2242,Kharif
1293,1293,4.042519685,635,Rabi
1294,1294,3.114953494,4193,Kharif
1295,1295,4.403169014,568,Rabi
1296,1296,3.933997327,47892,Kharif
1297,1297,5.848957236,4747,Rabi
1298,1298,3.351008958,44204,Kharif
1299,1299,2.385066917,4259,Rabi
1300,1300,3.736,50875,Kharif
1301,1301,4.102061856,3880,Rabi
1302,1302,4.401949816,6257,Kharif
1303,1303,6.512883008,2872,Rabi
1304,1304,0.026054591,6448,Kharif
1305,1305,5.173991031,2230,Rabi
1306,1306,1.647968606,8664,Kharif
1307,1307,5.944083225,1538,Rabi
1308,1308,2.025033983,8828,Kharif
1309,1309,4.539278132,471,Rabi
1310,1310,2.622013034,13810,Kharif
1311,1311,4.03627451,1020,Rabi
1312,1312,4.230009016,28838,Kharif
1313,1313,4.402985075,804,Rabi
1314,1314,2.673469388,98,Kharif
1315,1315,1,2,Kharif
1316,1316,6.923076923,65,Rabi
1317,1317,1.705882353,17,Kharif
1318,1318,5.666666667,6,Rabi
1319,1319,2.672025723,311,Kharif
1320,1320,6.47260274,146,Rabi
1321,1321,0.97,400,Kharif
1322,1322,6.916,500,Rabi
1323,1323,1.716275022,1149,Kharif
1324,1324,5.6,895,Rabi
1325,1325,1.100014537,6879,Kharif
1326,1326,6.472677596,1098,Rabi
1327,1327,1.841026376,6976,Kharif
1328,1328,6.930283224,918,Rabi
1329,1329,1.801013025,6910,Kharif
1330,1330,5.600141543,1413,Rabi
1331,1331,2.672768879,1311,Kharif
1332,1332,6.473046638,3302,Rabi
1333,1333,0.968844221,1990,Kharif
1334,1334,6.930067448,2817,Rabi
1335,1335,1.716072256,4318,Kharif
1336,1336,4.898967653,7265,Rabi
1337,1337,3.011990903,29022,Kharif
1338,1338,4.184009353,11119,Rabi
1339,1339,2.348996811,49542,Kharif
1340,1340,3.788212691,17697,Rabi
1341,1341,3.548995275,62853,Kharif
1342,1342,3.714978323,21451,Rabi
1343,1343,2.673372781,845,Kharif
1344,1344,6.463960756,12639,Rabi
1345,1345,0.969114619,1457,Kharif
1346,1346,7.165018282,16683,Rabi
1347,1347,1.716069142,3124,Kharif
1348,1348,5.785008504,24694,Rabi
1349,1349,8.6,5,Kharif
1350,1350,7.5,4,Kharif
1351,1351,8,2,Kharif
1352,1352,8.5,4,Kharif
1353,1353,7.5,2,Kharif
1354,1354,8,2,Kharif
1355,1355,8.508333333,120,Kharif
1356,1356,7.558139535,86,Kharif
1357,1357,8.506666667,75,Kharif
1358,1358,7.564102564,39,Kharif
1359,1359,7.948717949,39,Kharif
1360,1360,8.515151515,33,Kharif
1361,1361,7.538461538,13,Kharif
1362,1362,7.948717949,78,Kharif
1363,1363,8.5,4,Kharif
1364,1364,8.206896552,29,Kharif
1365,1365,7.556818182,88,Kharif
1366,1366,8,1,Kharif
1367,1367,8,1,Kharif
1368,1368,6.633308558,18836,Kharif
1369,1369,5.616669268,19221,Kharif
1370,1370,6.288899283,12828,Kharif
1371,1371,8.504885993,307,Kharif
1372,1372,7.56185567,194,Kharif
1373,1373,7.954545455,22,Kharif
1374,1374,9.099998319,59501,Kharif
1375,1375,8.166661248,61520,Kharif
1376,1376,8.405553391,46206,Kharif
1377,1377,8.5,28,Kharif
1378,1378,0.184974263,18262,Kharif
1379,1379,0.304928989,3591,Rabi
1380,1380,0.302004867,17258,Kharif
1381,1381,0.254924681,2589,Rabi
1382,1382,0.159985533,16589,Kharif
1383,1383,0.338015406,4414,Rabi
1384,1384,0.483123759,1511,Kharif
1385,1385,0.3,40,Rabi
1386,1386,0.151304348,1150,Kharif
1387,1387,0.25,4,Rabi
1388,1388,0.544407895,1216,Kharif
1389,1389,0.318181818,22,Rabi
1390,1390,0.484444444,225,Kharif
1391,1391,0.304878049,82,Rabi
1392,1392,0.149425287,174,Kharif
1393,1393,0.255813953,172,Rabi
1394,1394,0.543581616,631,Kharif
1395,1395,0.339366516,221,Rabi
1396,1396,0.484126984,126,Kharif
1397,1397,0.170003339,62887,Rabi
1398,1398,0.150093809,533,Kharif
1399,1399,0.206992808,49079,Rabi
1400,1400,0.54407071,4073,Kharif
1401,1401,0.291002236,67539,Rabi
1402,1402,0.32501904,10504,Kharif
1403,1403,0.41202346,3410,Rabi
1404,1404,0.120058925,8146,Kharif
1405,1405,0.283074778,5737,Rabi
1406,1406,0.444002817,39752,Kharif
1407,1407,0.29801274,26217,Rabi
1408,1408,0.483660131,153,Kharif
1409,1409,0.277777778,18,Rabi
1410,1410,0.150829563,663,Kharif
1411,1411,0.255813953,43,Rabi
1412,1412,0.543589744,780,Kharif
1413,1413,0.288998029,29931,Kharif
1414,1414,0.305099395,1157,Rabi
1415,1415,0.20598469,24429,Kharif
1416,1416,0.255267423,1234,Rabi
1417,1417,0.37300755,28608,Kharif
1418,1418,0.338122114,1949,Rabi
1419,1419,0.468004479,23222,Kharif
1420,1420,0.304973822,2292,Rabi
1421,1421,0.405984728,25799,Kharif
1422,1422,0.254823151,2488,Rabi
1423,1423,0.477009085,42930,Kharif
1424,1424,0.338041002,4390,Rabi
1425,1425,0.640017571,18212,Kharif
1426,1426,0.332819723,1947,Rabi
1427,1427,0.336987576,15051,Kharif
1428,1428,0.761122346,3956,Rabi
1429,1429,0.596987783,21446,Kharif
1430,1430,0.318988822,27374,Rabi
1431,1431,0.482853764,2537,Kharif
1432,1432,0.304020101,398,Rabi
1433,1433,0.150979706,5716,Kharif
1434,1434,0.255144033,486,Rabi
1435,1435,0.543978591,11210,Kharif
1436,1436,0.337662338,77,Rabi
1437,1437,0.013007428,57890,Kharif
1438,1438,0.25,8,Rabi
1439,1439,0.019005351,55879,Kharif
1440,1440,0.102994508,38604,Kharif
1441,1441,0.363636364,11,Rabi
1442,1442,0.446995752,59316,Kharif
1443,1443,0.303921569,102,Rabi
1444,1444,0.313995393,70759,Kharif
1445,1445,0.253521127,142,Rabi
1446,1446,0.743001603,81090,Kharif
1447,1447,0.346153846,52,Rabi
1448,1448,0.362991078,40574,Kharif
1449,1449,0.347011448,41843,Kharif
1450,1450,0.253968254,126,Rabi
1451,1451,0.578994582,83607,Kharif
1452,1452,0.333333333,21,Rabi
1453,1453,0.221979262,14177,Kharif
1454,1454,0.305331179,619,Rabi
1455,1455,0.674000439,13681,Kharif
1456,1456,0.255274262,948,Rabi
1457,1457,0.489007022,15237,Kharif
1458,1458,0.337631887,853,Rabi
1459,1459,0.33202829,7918,Kharif
1460,1460,0.755942948,3786,Rabi
1461,1461,0.053014833,25955,Kharif
1462,1462,0.105910165,2115,Rabi
1463,1463,0.627012882,34776,Kharif
1464,1464,0.517045455,704,Rabi
1465,1465,0.394009798,19799,Kharif
1466,1466,0.302978095,20315,Kharif
1467,1467,0.352985355,18641,Kharif
1468,1468,0.483108108,296,Kharif
1469,1469,0.689993861,3258,Rabi
1470,1470,0.151079137,1112,Kharif
1471,1471,0.6828594,2532,Rabi
1472,1472,0.543838863,844,Kharif
1473,1473,0.403118683,3463,Rabi
1474,1474,0.481675393,191,Kharif
1475,1475,0.445014417,29826,Rabi
1476,1476,0.153061224,196,Kharif
1477,1477,0.262999477,22924,Rabi
1478,1478,0.544234592,2012,Kharif
1479,1479,0.476005188,33153,Rabi
1480,1480,0.482904179,2369,Kharif
1481,1481,0.304902352,2509,Rabi
1482,1482,0.151187005,2401,Kharif
1483,1483,0.255051884,1831,Rabi
1484,1484,0.544068427,2689,Kharif
1485,1485,0.337871287,3232,Rabi
1486,1486,0.482384824,369,Kharif
1487,1487,0.354016817,19742,Rabi
1488,1488,0.150097466,513,Kharif
1489,1489,0.194029851,12797,Rabi
1490,1490,0.543926662,1309,Kharif
1491,1491,0.331997194,19958,Rabi
1492,1492,0.52098838,30636,Kharif
1493,1493,0.31372549,51,Rabi
1494,1494,0.196984539,23479,Kharif
1495,1495,0.255213505,2014,Rabi
1496,1496,0.549007288,31832,Kharif
1497,1497,0.338068182,1760,Rabi
1498,1498,0.478991597,119,Kharif
1499,1499,0.304810127,1975,Rabi
1500,1500,0.15,240,Kharif
1501,1501,0.2550036,6945,Rabi
1502,1502,0.543529412,850,Kharif
1503,1503,0.338039216,6375,Rabi
1504,1504,0.25210084,357,Kharif
1505,1505,0.252336449,107,Kharif
1506,1506,0.291666667,216,Kharif
1507,1507,0.42,150,Kharif
1508,1508,0.380952381,63,Kharif
1509,1509,0.390625,64,Kharif
1510,1510,0.384615385,832,Kharif
1511,1511,0.397058824,68,Kharif
1512,1512,0.419953596,862,Kharif
1513,1513,0.385416667,384,Kharif
1514,1514,0.393495935,615,Kharif
1515,1515,0.424016635,17313,Kharif
1516,1516,0.381972607,13069,Kharif
1517,1517,0.394022931,15961,Kharif
1518,1518,0.394607843,408,Kharif
1519,1519,0.5,464,Kharif
1520,1520,0.393530997,371,Kharif
1521,1521,26.12727273,495,Rabi
1522,1522,24.98797595,499,Rabi
1523,1523,10.66666667,45,Kharif
1524,1524,27.71713147,502,Rabi
1525,1525,16.50815451,1165,Kharif
1526,1526,22.27631579,380,Rabi
1527,1527,10.86597938,776,Kharif
1528,1528,17.93516209,401,Rabi
1529,1529,15.66193853,846,Kharif
1530,1530,20.89719626,535,Rabi
