stat_id,crop_id,district_id,season,area,production,yield
685,685,685,Kharif,1254,1254,1254
686,686,686,Rabi,1254,1254,1254
687,687,687,Kharif,1254,1254,1254
688,688,688,Rabi,1254,1254,1254
689,689,689,Kharif,1254,1254,1254
690,690,690,Rabi,1254,1254,1254
691,691,691,Kharif,1254,1254,1254
692,692,692,Rabi,1254,1254,1254
693,693,693,Kharif,1254,1254,1254
694,694,694,Rabi,1254,1254,1254
695,695,695,Kharif,1254,1254,1254
696,696,696,Rabi,1254,1254,1254
697,697,697,Kharif,1254,1254,1254
698,698,698,Rabi,1254,1254,1254
699,699,699,Kharif,1254,1254,1254
700,700,700,Rabi,1254,1254,1254
701,701,701,Kharif,1254,1254,1254
702,702,702,Rabi,1254,1254,1254
703,703,703,Kharif,1254,1254,1254
704,704,704,Rabi,1254,1254,1254
705,705,705,Kharif,1254,1254,1254
706,706,706,Rabi,1254,1254,1254
707,707,707,Kharif,1254,1254,1254
708,708,708,Rabi,1254,1254,1254
709,709,709,Kharif,1254,1254,1254
710,710,710,Rabi,1254,1254,1254
711,711,711,Kharif,1254,1254,1254
712,712,712,Rabi,1254,1254,1254
713,713,713,Kharif,1254,1254,1254
714,714,714,Rabi,1254,1254,1254
715,715,715,Kharif,1254,1254,1254
716,716,716,Rabi,1254,1254,1254
717,717,717,Kharif,1254,1254,1254
718,718,718,Rabi,1254,1254,1254
719,719,719,Kharif,1254,1254,1254
720,720,720,Rabi,1254,1254,1254
721,721,721,Kharif,1254,1254,1254
722,722,722,Rabi,1254,1254,1254
723,723,723,Kharif,1254,1254,1254
724,724,724,Rabi,1254,1254,1254
725,725,725,Kharif,1254,1254,1254
726,726,726,Rabi,1254,1254,1254
727,727,727,Kharif,1254,1254,1254
728,728,728,Rabi,1254,1254,1254
729,729,729,Kharif,1254,1254,1254
730,730,730,Rabi,1254,1254,1254
731,731,731,Kharif,1254,1254,1254
732,732,732,Rabi,1254,1254,1254
733,733,733,Kharif,1254,1254,1254
734,734,734,Rabi,1254,1254,1254
735,735,735,Kharif,1254,1254,1254
736,736,736,Rabi,1254,1254,1254
737,737,737,Kharif,1254,1254,1254
738,738,738,Rabi,1254,1254,1254
739,739,739,Kharif,1254,1254,1254
740,740,740,Rabi,1254,1254,1254
741,741,741,Kharif,1254,1254,1254
742,742,742,Rabi,1254,1254,1254
743,743,743,Whole Year,1254,1254,1254
744,744,744,Whole Year,1254,1254,1254
745,745,745,Whole Year,1254,1254,1254
746,746,746,Whole Year,1254,1254,1254
747,747,747,Whole Year,1254,1254,1254
748,748,748,Whole Year,1254,1254,1254
749,749,749,Whole Year,1254,1254,1254
750,750,750,Whole Year,1254,1254,1254
751,751,751,Whole Year,1254,1254,1254
752,752,752,Whole Year,1254,1254,1254
753,753,753,Whole Year,1254,1254,1254
754,754,754,Whole Year,1254,1254,1254
755,755,755,Whole Year,1254,1254,1254
756,756,756,Whole Year,1254,1254,1254
757,757,757,Whole Year,1254,1254,1254
758,758,758,Whole Year,1254,1254,1254
759,759,759,Whole Year,1254,1254,1254
760,760,760,Whole Year,1254,1254,1254
761,761,761,Whole Year,1254,1254,1254
762,762,762,Whole Year,1254,1254,1254
763,763,763,Whole Year,1254,1254,1254
764,764,764,Whole Year,1254,1254,1254
765,765,765,Whole Year,1254,1254,1254
766,766,766,Whole Year,1254,1254,1254
767,767,767,Kharif,1254,1254,1254
768,768,768,Rabi,1254,1254,1254
769,769,769,Rabi,1254,1254,1254
770,770,770,Rabi,1254,1254,1254
771,771,771,Kharif,1254,1254,1254
772,772,772,Rabi,1254,1254,1254
773,773,773,Rabi,1254,1254,1254
774,774,774,Rabi,1254,1254,1254
775,775,775,Kharif,1254,1254,1254
776,776,776,Rabi,1254,1254,1254
777,777,777,Rabi,1254,1254,1254
778,778,778,Rabi,1254,1254,1254
779,779,779,Rabi,1254,1254,1254
780,780,780,Rabi,1254,1254,1254
781,781,781,Rabi,1254,1254,1254
782,782,782,Kharif,1254,1254,1254
783,783,783,Rabi,1254,1254,1254
784,784,784,Kharif,1254,1254,1254
785,785,785,Rabi,1254,1254,1254
786,786,786,Kharif,1254,1254,1254
787,787,787,Rabi,1254,1254,1254
788,788,788,Rabi,1254,1254,1254
789,789,789,Rabi,1254,1254,1254
790,790,790,Rabi,1254,1254,1254
791,791,791,Kharif,1254,1254,1254
792,792,792,Rabi,1254,1254,1254
793,793,793,Rabi,1254,1254,1254
794,794,794,Kharif,1254,1254,1254
795,795,795,Rabi,1254,1254,1254
796,796,796,Rabi,1254,1254,1254
797,797,797,Rabi,1254,1254,1254
798,798,798,Rabi,1254,1254,1254
799,799,799,Kharif,1254,1254,1254
800,800,800,Rabi,1254,1254,1254
801,801,801,Kharif,1254,1254,1254
802,802,802,Rabi,1254,1254,1254
803,803,803,Rabi,1254,1254,1254
804,804,804,Rabi,1254,1254,1254
805,805,805,Kharif,1254,1254,1254
806,806,806,Rabi,1254,1254,1254
807,807,807,Rabi,1254,1254,1254
808,808,808,Rabi,1254,1254,1254
809,809,809,Rabi,1254,1254,1254
810,810,810,Rabi,1254,1254,1254
811,811,811,Rabi,1254,1254,1254
812,812,812,Rabi,1254,1254,1254
813,813,813,Rabi,1254,1254,1254
814,814,814,Rabi,1254,1254,1254
815,815,815,Kharif,1254,1254,1254
816,816,816,Rabi,1254,1254,1254
817,817,817,Rabi,1254,1254,1254
818,818,818,Rabi,1254,1254,1254
819,819,819,Rabi,1254,1254,1254
820,820,820,Rabi,1254,1254,1254
821,821,821,Rabi,1254,1254,1254
822,822,822,Rabi,1254,1254,1254
823,823,823,Kharif,1254,1254,1254
824,824,824,Rabi,1254,1254,1254
825,825,825,Rabi,1254,1254,1254
826,826,826,Rabi,1254,1254,1254
827,827,827,Kharif,1254,1254,1254
828,828,828,Rabi,1254,1254,1254
829,829,829,Rabi,1254,1254,1254
830,830,830,Rabi,1254,1254,1254
831,831,831,Rabi,1254,1254,1254
832,832,832,Rabi,1254,1254,1254
833,833,833,Rabi,1254,1254,1254
834,834,834,Rabi,1254,1254,1254
835,835,835,Rabi,1254,1254,1254
836,836,836,Rabi,1254,1254,1254
837,837,837,Rabi,1254,1254,1254
838,838,838,Rabi,1254,1254,1254
839,839,839,Rabi,1254,1254,1254
840,840,840,Rabi,1254,1254,1254
841,841,841,Kharif,1254,1254,1254
842,842,842,Rabi,1254,1254,1254
843,843,843,Kharif,1254,1254,1254
844,844,844,Rabi,1254,1254,1254
845,845,845,Kharif,1254,1254,1254
846,846,846,Rabi,1254,1254,1254
847,847,847,Kharif,1254,1254,1254
848,848,848,Rabi,1254,1254,1254
849,849,849,Kharif,1254,1254,1254
850,850,850,Rabi,1254,1254,1254
851,851,851,Kharif,1254,1254,1254
852,852,852,Rabi,1254,1254,1254
853,853,853,Kharif,1254,1254,1254
854,854,854,Rabi,1254,1254,1254
855,855,855,Kharif,1254,1254,1254
856,856,856,Rabi,1254,1254,1254
857,857,857,Kharif,1254,1254,1254
858,858,858,Rabi,1254,1254,1254
859,859,859,Kharif,1254,1254,1254
860,860,860,Rabi,1254,1254,1254
861,861,861,Kharif,1254,1254,1254
862,862,862,Rabi,1254,1254,1254
863,863,863,Kharif,1254,1254,1254
864,864,864,Rabi,1254,1254,1254
865,865,865,Kharif,1254,1254,1254
866,866,866,Rabi,1254,1254,1254
867,867,867,Kharif,1254,1254,1254
868,868,868,Rabi,1254,1254,1254
869,869,869,Kharif,1254,1254,1254
870,870,870,Rabi,1254,1254,1254
871,871,871,Kharif,1254,1254,1254
872,872,872,Rabi,1254,1254,1254
873,873,873,Kharif,1254,1254,1254
874,874,874,Rabi,1254,1254,1254
875,875,875,Kharif,1254,1254,1254
876,876,876,Rabi,1254,1254,1254
877,877,877,Kharif,1254,1254,1254
878,878,878,Rabi,1254,1254,1254
879,879,879,Kharif,1254,1254,1254
880,880,880,Rabi,1254,1254,1254
881,881,881,Kharif,1254,1254,1254
882,882,882,Rabi,1254,1254,1254
883,883,883,Kharif,1254,1254,1254
884,884,884,Rabi,1254,1254,1254
885,885,885,Kharif,1254,1254,1254
886,886,886,Rabi,1254,1254,1254
887,887,887,Kharif,1254,1254,1254
888,888,888,Rabi,1254,1254,1254
889,889,889,Kharif,1254,1254,1254
890,890,890,Rabi,1254,1254,1254
891,891,891,Kharif,1254,1254,1254
892,892,892,Rabi,1254,1254,1254
893,893,893,Kharif,1254,1254,1254
894,894,894,Rabi,1254,1254,1254
895,895,895,Kharif,1254,1254,1254
896,896,896,Rabi,1254,1254,1254
897,897,897,Kharif,1254,1254,1254
898,898,898,Rabi,1254,1254,1254
899,899,899,Kharif,1254,1254,1254
900,900,900,Rabi,1254,1254,1254
901,901,901,Kharif,1254,1254,1254
902,902,902,Rabi,1254,1254,1254
903,903,903,Kharif,1254,1254,1254
904,904,904,Rabi,1254,1254,1254
905,905,905,Kharif,1254,1254,1254
906,906,906,Rabi,1254,1254,1254
907,907,907,Kharif,1254,1254,1254
908,908,908,Rabi,1254,1254,1254
909,909,909,Kharif,1254,1254,1254
910,910,910,Rabi,1254,1254,1254
911,911,911,Kharif,1254,1254,1254
912,912,912,Rabi,1254,1254,1254
913,913,913,Kharif,1254,1254,1254
914,914,914,Rabi,1254,1254,1254
915,915,915,Kharif,1254,1254,1254
916,916,916,Rabi,1254,1254,1254
917,917,917,Kharif,1254,1254,1254
918,918,918,Rabi,1254,1254,1254
919,919,919,Kharif,1254,1254,1254
920,920,920,Rabi,1254,1254,1254
921,921,921,Kharif,1254,1254,1254
922,922,922,Rabi,1254,1254,1254
923,923,923,Kharif,1254,1254,1254
924,924,924,Rabi,1254,1254,1254
925,925,925,Kharif,1254,1254,1254
926,926,926,Rabi,1254,1254,1254
927,927,927,Kharif,1254,1254,1254
928,928,928,Rabi,1254,1254,1254
929,929,929,Kharif,1254,1254,1254
930,930,930,Rabi,1254,1254,1254
931,931,931,Kharif,1254,1254,1254
932,932,932,Rabi,1254,1254,1254
933,933,933,Kharif,1254,1254,1254
934,934,934,Rabi,1254,1254,1254
935,935,935,Kharif,1254,1254,1254
936,936,936,Rabi,1254,1254,1254
937,937,937,Kharif,1254,1254,1254
938,938,938,Rabi,1254,1254,1254
939,939,939,Kharif,1254,1254,1254
940,940,940,Rabi,1254,1254,1254
941,941,941,Kharif,1254,1254,1254
942,942,942,Rabi,1254,1254,1254
943,943,943,Kharif,1254,1254,1254
944,944,944,Rabi,1254,1254,1254
945,945,945,Kharif,1254,1254,1254
946,946,946,Rabi,1254,1254,1254
947,947,947,Kharif,1254,1254,1254
948,948,948,Rabi,1254,1254,1254
949,949,949,Kharif,1254,1254,1254
950,950,950,Rabi,1254,1254,1254
951,951,951,Kharif,1254,1254,1254
952,952,952,Rabi,1254,1254,1254
953,953,953,Kharif,1254,1254,1254
954,954,954,Rabi,1254,1254,1254
955,955,955,Kharif,1254,1254,1254
956,956,956,Rabi,1254,1254,1254
957,957,957,Kharif,1254,1254,1254
958,958,958,Rabi,1254,1254,1254
959,959,959,Kharif,1254,1254,1254
960,960,960,Rabi,1254,1254,1254
961,961,961,Kharif,1254,1254,1254
962,962,962,Rabi,1254,1254,1254
963,963,963,Kharif,1254,1254,1254
964,964,964,Rabi,1254,1254,1254
965,965,965,Kharif,1254,1254,1254
966,966,966,Rabi,1254,1254,1254
967,967,967,Kharif,1254,1254,1254
968,968,968,Rabi,1254,1254,1254
969,969,969,Kharif,1254,1254,1254
970,970,970,Rabi,1254,1254,1254
971,971,971,Kharif,1254,1254,1254
972,972,972,Rabi,1254,1254,1254
973,973,973,Kharif,1254,1254,1254
974,974,974,Rabi,1254,1254,1254
975,975,975,Kharif,1254,1254,1254
976,976,976,Rabi,1254,1254,1254
977,977,977,Kharif,1254,1254,1254
978,978,978,Rabi,1254,1254,1254
979,979,979,Kharif,1254,1254,1254
980,980,980,Rabi,1254,1254,1254
981,981,981,Kharif,1254,1254,1254
982,982,982,Rabi,1254,1254,1254
983,983,983,Kharif,1254,1254,1254
984,984,984,Rabi,1254,1254,1254
985,985,985,Kharif,1254,1254,1254
986,986,986,Rabi,1254,1254,1254
987,987,987,Kharif,1254,1254,1254
988,988,988,Rabi,1254,1254,1254
989,989,989,Kharif,1254,1254,1254
990,990,990,Rabi,1254,1254,1254
991,991,991,Rabi,1254,1254,1254
992,992,992,Kharif,1254,1254,1254
993,993,993,Rabi,1254,1254,1254
994,994,994,Rabi,1254,1254,1254
995,995,995,Rabi,1254,1254,1254
996,996,996,Kharif,1254,1254,1254
997,997,997,Rabi,1254,1254,1254
998,998,998,Kharif,1254,1254,1254
999,999,999,Rabi,1254,1254,1254
1000,1000,1000,Kharif,1254,1254,1254
1001,1001,1001,Rabi,1254,1254,1254
1002,1002,1002,Rabi,1254,1254,1254
1003,1003,1003,Rabi,1254,1254,1254
1004,1004,1004,Rabi,1254,1254,1254
1005,1005,1005,Rabi,1254,1254,1254
1006,1006,1006,Rabi,1254,1254,1254
1007,1007,1007,Rabi,1254,1254,1254
1008,1008,1008,Rabi,1254,1254,1254
1009,1009,1009,Rabi,1254,1254,1254
1010,1010,1010,Kharif,1254,1254,1254
1011,1011,1011,Rabi,1254,1254,1254
1012,1012,1012,Kharif,1254,1254,1254
1013,1013,1013,Rabi,1254,1254,1254
1014,1014,1014,Kharif,1254,1254,1254
1015,1015,1015,Rabi,1254,1254,1254
1016,1016,1016,Kharif,1254,1254,1254
1017,1017,1017,Rabi,1254,1254,1254
1018,1018,1018,Kharif,1254,1254,1254
1019,1019,1019,Rabi,1254,1254,1254
1020,1020,1020,Kharif,1254,1254,1254
1021,1021,1021,Rabi,1254,1254,1254
1022,1022,1022,Kharif,1254,1254,1254
1023,1023,1023,Rabi,1254,1254,1254
1024,1024,1024,Kharif,1254,1254,1254
1025,1025,1025,Rabi,1254,1254,1254
1026,1026,1026,Kharif,1254,1254,1254
1027,1027,1027,Rabi,1254,1254,1254
1028,1028,1028,Rabi,1254,1254,1254
1029,1029,1029,Rabi,1254,1254,1254
1030,1030,1030,Rabi,1254,1254,1254
1031,1031,1031,Rabi,1254,1254,1254
1032,1032,1032,Rabi,1254,1254,1254
1033,1033,1033,Rabi,1254,1254,1254
1034,1034,1034,Rabi,1254,1254,1254
1035,1035,1035,Rabi,1254,1254,1254
1036,1036,1036,Rabi,1254,1254,1254
1037,1037,1037,Kharif,1254,1254,1254
1038,1038,1038,Rabi,1254,1254,1254
1039,1039,1039,Kharif,1254,1254,1254
1040,1040,1040,Rabi,1254,1254,1254
1041,1041,1041,Kharif,1254,1254,1254
1042,1042,1042,Rabi,1254,1254,1254
1043,1043,1043,Kharif,1254,1254,1254
1044,1044,1044,Rabi,1254,1254,1254
1045,1045,1045,Rabi,1254,1254,1254
1046,1046,1046,Kharif,1254,1254,1254
1047,1047,1047,Rabi,1254,1254,1254
1048,1048,1048,Rabi,1254,1254,1254
1049,1049,1049,Rabi,1254,1254,1254
1050,1050,1050,Kharif,1254,1254,1254
1051,1051,1051,Rabi,1254,1254,1254
1052,1052,1052,Kharif,1254,1254,1254
1053,1053,1053,Rabi,1254,1254,1254
1054,1054,1054,Kharif,1254,1254,1254
1055,1055,1055,Rabi,1254,1254,1254
1056,1056,1056,Kharif,1254,1254,1254
1057,1057,1057,Rabi,1254,1254,1254
1058,1058,1058,Kharif,1254,1254,1254
1059,1059,1059,Rabi,1254,1254,1254
1060,1060,1060,Rabi,1254,1254,1254
1061,1061,1061,Rabi,1254,1254,1254
1062,1062,1062,Rabi,1254,1254,1254
1063,1063,1063,Rabi,1254,1254,1254
1064,1064,1064,Rabi,1254,1254,1254
1065,1065,1065,Rabi,1254,1254,1254
1066,1066,1066,Rabi,1254,1254,1254
1067,1067,1067,Rabi,1254,1254,1254
1068,1068,1068,Rabi,1254,1254,1254
1069,1069,1069,Kharif,1254,1254,1254
1070,1070,1070,Rabi,1254,1254,1254
1071,1071,1071,Kharif,1254,1254,1254
1072,1072,1072,Rabi,1254,1254,1254
1073,1073,1073,Kharif,1254,1254,1254
1074,1074,1074,Rabi,1254,1254,1254
1075,1075,1075,Kharif,1254,1254,1254
1076,1076,1076,Rabi,1254,1254,1254
1077,1077,1077,Kharif,1254,1254,1254
1078,1078,1078,Rabi,1254,1254,1254
1079,1079,1079,Kharif,1254,1254,1254
1080,1080,1080,Rabi,1254,1254,1254
1081,1081,1081,Kharif,1254,1254,1254
1082,1082,1082,Rabi,1254,1254,1254
1083,1083,1083,Kharif,1254,1254,1254
1084,1084,1084,Rabi,1254,1254,1254
1085,1085,1085,Kharif,1254,1254,1254
1086,1086,1086,Rabi,1254,1254,1254
1087,1087,1087,Kharif,1254,1254,1254
1088,1088,1088,Rabi,1254,1254,1254
1089,1089,1089,Kharif,1254,1254,1254
1090,1090,1090,Rabi,1254,1254,1254
1091,1091,1091,Kharif,1254,1254,1254
1092,1092,1092,Kharif,1254,1254,1254
1093,1093,1093,Rabi,1254,1254,1254
1094,1094,1094,Kharif,1254,1254,1254
1095,1095,1095,Rabi,1254,1254,1254
1096,1096,1096,Kharif,1254,1254,1254
1097,1097,1097,Rabi,1254,1254,1254
1098,1098,1098,Kharif,1254,1254,1254
1099,1099,1099,Rabi,1254,1254,1254
1100,1100,1100,Kharif,1254,1254,1254
1101,1101,1101,Rabi,1254,1254,1254
1102,1102,1102,Kharif,1254,1254,1254
1103,1103,1103,Rabi,1254,1254,1254
1104,1104,1104,Kharif,1254,1254,1254
1105,1105,1105,Rabi,1254,1254,1254
1106,1106,1106,Kharif,1254,1254,1254
1107,1107,1107,Rabi,1254,1254,1254
1108,1108,1108,Kharif,1254,1254,1254
1109,1109,1109,Rabi,1254,1254,1254
1110,1110,1110,Kharif,1254,1254,1254
1111,1111,1111,Rabi,1254,1254,1254
1112,1112,1112,Kharif,1254,1254,1254
1113,1113,1113,Rabi,1254,1254,1254
1114,1114,1114,Kharif,1254,1254,1254
1115,1115,1115,Rabi,1254,1254,1254
1116,1116,1116,Kharif,1254,1254,1254
1117,1117,1117,Rabi,1254,1254,1254
1118,1118,1118,Kharif,1254,1254,1254
1119,1119,1119,Rabi,1254,1254,1254
1120,1120,1120,Kharif,1254,1254,1254
1121,1121,1121,Rabi,1254,1254,1254
1122,1122,1122,Kharif,1254,1254,1254
1123,1123,1123,Rabi,1254,1254,1254
1124,1124,1124,Kharif,1254,1254,1254
1125,1125,1125,Rabi,1254,1254,1254
1126,1126,1126,Kharif,1254,1254,1254
1127,1127,1127,Rabi,1254,1254,1254
1128,1128,1128,Kharif,1254,1254,1254
1129,1129,1129,Rabi,1254,1254,1254
1130,1130,1130,Kharif,1254,1254,1254
1131,1131,1131,Rabi,1254,1254,1254
1132,1132,1132,Kharif,1254,1254,1254
1133,1133,1133,Rabi,1254,1254,1254
1134,1134,1134,Kharif,1254,1254,1254
1135,1135,1135,Rabi,1254,1254,1254
1136,1136,1136,Kharif,1254,1254,1254
1137,1137,1137,Rabi,1254,1254,1254
1138,1138,1138,Kharif,1254,1254,1254
1139,1139,1139,Rabi,1254,1254,1254
1140,1140,1140,Kharif,1254,1254,1254
1141,1141,1141,Rabi,1254,1254,1254
1142,1142,1142,Kharif,1254,1254,1254
1143,1143,1143,Rabi,1254,1254,1254
1144,1144,1144,Kharif,1254,1254,1254
1145,1145,1145,Rabi,1254,1254,1254
1146,1146,1146,Kharif,1254,1254,1254
1147,1147,1147,Rabi,1254,1254,1254
1148,1148,1148,Kharif,1254,1254,1254
1149,1149,1149,Rabi,1254,1254,1254
1150,1150,1150,Kharif,1254,1254,1254
1151,1151,1151,Rabi,1254,1254,1254
1152,1152,1152,Kharif,1254,1254,1254
1153,1153,1153,Rabi,1254,1254,1254
1154,1154,1154,Kharif,1254,1254,1254
1155,1155,1155,Rabi,1254,1254,1254
1156,1156,1156,Kharif,1254,1254,1254
1157,1157,1157,Rabi,1254,1254,1254
1158,1158,1158,Kharif,1254,1254,1254
1159,1159,1159,Rabi,1254,1254,1254
1160,1160,1160,Kharif,1254,1254,1254
1161,1161,1161,Rabi,1254,1254,1254
1162,1162,1162,Kharif,1254,1254,1254
1163,1163,1163,Rabi,1254,1254,1254
1164,1164,1164,Rabi,1254,1254,1254
1165,1165,1165,Kharif,1254,1254,1254
1166,1166,1166,Rabi,1254,1254,1254
1167,1167,1167,Kharif,1254,1254,1254
1168,1168,1168,Rabi,1254,1254,1254
1169,1169,1169,Kharif,1254,1254,1254
1170,1170,1170,Rabi,1254,1254,1254
1171,1171,1171,Kharif,1254,1254,1254
1172,1172,1172,Rabi,1254,1254,1254
1173,1173,1173,Kharif,1254,1254,1254
1174,1174,1174,Rabi,1254,1254,1254
1175,1175,1175,Kharif,1254,1254,1254
1176,1176,1176,Rabi,1254,1254,1254
1177,1177,1177,Kharif,1254,1254,1254
1178,1178,1178,Rabi,1254,1254,1254
1179,1179,1179,Kharif,1254,1254,1254
1180,1180,1180,Rabi,1254,1254,1254
1181,1181,1181,Kharif,1254,1254,1254
1182,1182,1182,Rabi,1254,1254,1254
1183,1183,1183,Kharif,1254,1254,1254
1184,1184,1184,Rabi,1254,1254,1254
1185,1185,1185,Kharif,1254,1254,1254
1186,1186,1186,Rabi,1254,1254,1254
1187,1187,1187,Kharif,1254,1254,1254
1188,1188,1188,Rabi,1254,1254,1254
1189,1189,1189,Kharif,1254,1254,1254
1190,1190,1190,Rabi,1254,1254,1254
1191,1191,1191,Kharif,1254,1254,1254
1192,1192,1192,Rabi,1254,1254,1254
1193,1193,1193,Kharif,1254,1254,1254
1194,1194,1194,Rabi,1254,1254,1254
1195,1195,1195,Kharif,1254,1254,1254
1196,1196,1196,Rabi,1254,1254,1254
1197,1197,1197,Kharif,1254,1254,1254
1198,1198,1198,Rabi,1254,1254,1254
1199,1199,1199,Rabi,1254,1254,1254
1200,1200,1200,Rabi,1254,1254,1254
1201,1201,1201,Rabi,1254,1254,1254
1202,1202,1202,Rabi,1254,1254,1254
1203,1203,1203,Rabi,1254,1254,1254
1204,1204,1204,Rabi,1254,1254,1254
1205,1205,1205,Rabi,1254,1254,1254
1206,1206,1206,Rabi,1254,1254,1254
1207,1207,1207,Rabi,1254,1254,1254
1208,1208,1208,Rabi,1254,1254,1254
1209,1209,1209,Rabi,1254,1254,1254
1210,1210,1210,Rabi,1254,1254,1254
1211,1211,1211,Rabi,1254,1254,1254
1212,1212,1212,Rabi,1254,1254,1254
1213,1213,1213,Rabi,1254,1254,1254
1214,1214,1214,Rabi,1254,1254,1254
1215,1215,1215,Rabi,1254,1254,1254
1216,1216,1216,Rabi,1254,1254,1254
1217,1217,1217,Rabi,1254,1254,1254
1218,1218,1218,Kharif,1254,1254,1254
1219,1219,1219,Rabi,1254,1254,1254
1220,1220,1220,Kharif,1254,1254,1254
1221,1221,1221,Rabi,1254,1254,1254
1222,1222,1222,Kharif,1254,1254,1254
1223,1223,1223,Rabi,1254,1254,1254
1224,1224,1224,Kharif,1254,1254,1254
1225,1225,1225,Rabi,1254,1254,1254
1226,1226,1226,Kharif,1254,1254,1254
1227,1227,1227,Rabi,1254,1254,1254
1228,1228,1228,Kharif,1254,1254,1254
1229,1229,1229,Rabi,1254,1254,1254
1230,1230,1230,Kharif,1254,1254,1254
1231,1231,1231,Rabi,1254,1254,1254
1232,1232,1232,Kharif,1254,1254,1254
1233,1233,1233,Rabi,1254,1254,1254
1234,1234,1234,Kharif,1254,1254,1254
1235,1235,1235,Rabi,1254,1254,1254
1236,1236,1236,Kharif,1254,1254,1254
1237,1237,1237,Rabi,1254,1254,1254
1238,1238,1238,Kharif,1254,1254,1254
1239,1239,1239,Rabi,1254,1254,1254
1240,1240,1240,Kharif,1254,1254,1254
1241,1241,1241,Rabi,1254,1254,1254
1242,1242,1242,Kharif,1254,1254,1254
1243,1243,1243,Rabi,1254,1254,1254
1244,1244,1244,Kharif,1254,1254,1254
1245,1245,1245,Rabi,1254,1254,1254
1246,1246,1246,Kharif,1254,1254,1254
1247,1247,1247,Rabi,1254,1254,1254
1248,1248,1248,Kharif,1254,1254,1254
1249,1249,1249,Rabi,1254,1254,1254
1250,1250,1250,Kharif,1254,1254,1254
1251,1251,1251,Rabi,1254,1254,1254
1252,1252,1252,Kharif,1254,1254,1254
1253,1253,1253,Rabi,1254,1254,1254
1254,1254,1254,Kharif,1254,1254,1254
1255,1255,1255,Rabi,1254,1254,1254
1256,1256,1256,Kharif,1254,1254,1254
1257,1257,1257,Rabi,1254,1254,1254
1258,1258,1258,Kharif,1254,1254,1254
1259,1259,1259,Rabi,1254,1254,1254
1260,1260,1260,Kharif,1254,1254,1254
1261,1261,1261,Rabi,1254,1254,1254
1262,1262,1262,Kharif,1254,1254,1254
1263,1263,1263,Rabi,1254,1254,1254
1264,1264,1264,Kharif,1254,1254,1254
1265,1265,1265,Rabi,1254,1254,1254
1266,1266,1266,Kharif,1254,1254,1254
1267,1267,1267,Rabi,1254,1254,1254
1268,1268,1268,Kharif,1254,1254,1254
1269,1269,1269,Rabi,1254,1254,1254
1270,1270,1270,Kharif,1254,1254,1254
1271,1271,1271,Rabi,1254,1254,1254
1272,1272,1272,Kharif,1254,1254,1254
1273,1273,1273,Rabi,1254,1254,1254
1274,1274,1274,Kharif,1254,1254,1254
1275,1275,1275,Rabi,1254,1254,1254
1276,1276,1276,Kharif,1254,1254,1254
1277,1277,1277,Rabi,1254,1254,1254
1278,1278,1278,Kharif,1254,1254,1254
1279,1279,1279,Rabi,1254,1254,1254
1280,1280,1280,Kharif,1254,1254,1254
1281,1281,1281,Rabi,1254,1254,1254
1282,1282,1282,Kharif,1254,1254,1254
1283,1283,1283,Rabi,1254,1254,1254
1284,1284,1284,Kharif,1254,1254,1254
1285,1285,1285,Rabi,1254,1254,1254
1286,1286,1286,Kharif,1254,1254,1254
1287,1287,1287,Rabi,1254,1254,1254
1288,1288,1288,Kharif,1254,1254,1254
1289,1289,1289,Rabi,1254,1254,1254
1290,1290,1290,Kharif,1254,1254,1254
1291,1291,1291,Rabi,1254,1254,1254
1292,1292,1292,Kharif,1254,1254,1254
1293,1293,1293,Rabi,1254,1254,1254
1294,1294,1294,Kharif,1254,1254,1254
1295,1295,1295,Rabi,1254,1254,1254
1296,1296,1296,Kharif,1254,1254,1254
1297,1297,1297,Rabi,1254,1254,1254
1298,1298,1298,Kharif,1254,1254,1254
1299,1299,1299,Rabi,1254,1254,1254
1300,1300,1300,Kharif,1254,1254,1254
1301,1301,1301,Rabi,1254,1254,1254
1302,1302,1302,Kharif,1254,1254,1254
1303,1303,1303,Rabi,1254,1254,1254
1304,1304,1304,Kharif,1254,1254,1254
1305,1305,1305,Rabi,1254,1254,1254
1306,1306,1306,Kharif,1254,1254,1254
1307,1307,1307,Rabi,1254,1254,1254
1308,1308,1308,Kharif,1254,1254,1254
1309,1309,1309,Rabi,1254,1254,1254
1310,1310,1310,Kharif,1254,1254,1254
1311,1311,1311,Rabi,1254,1254,1254
1312,1312,1312,Kharif,1254,1254,1254
1313,1313,1313,Rabi,1254,1254,1254
1314,1314,1314,Kharif,1254,1254,1254
1315,1315,1315,Kharif,1254,1254,1254
1316,1316,1316,Rabi,1254,1254,1254
1317,1317,1317,Kharif,1254,1254,1254
1318,1318,1318,Rabi,1254,1254,1254
1319,1319,1319,Kharif,1254,1254,1254
1320,1320,1320,Rabi,1254,1254,1254
1321,1321,1321,Kharif,1254,1254,1254
1322,1322,1322,Rabi,1254,1254,1254
1323,1323,1323,Kharif,1254,1254,1254
1324,1324,1324,Rabi,1254,1254,1254
1325,1325,1325,Kharif,1254,1254,1254
1326,1326,1326,Rabi,1254,1254,1254
1327,1327,1327,Kharif,1254,1254,1254
1328,1328,1328,Rabi,1254,1254,1254
1329,1329,1329,Kharif,1254,1254,1254
1330,1330,1330,Rabi,1254,1254,1254
1331,1331,1331,Kharif,1254,1254,1254
